id_ticket,fecha,id_tienda,id_cliente
TICKET_002634,2024-01-16,TOSTAO_12,CUST_01972
TICKET_002635,2024-03-20,TOSTAO_12,CUST_00914
TICKET_002636,2024-02-03,TOSTAO_12,CUST_01702
TICKET_002637,2024-09-14,TOSTAO_10,CUST_02138
TICKET_002638,2024-05-07,TOSTAO_17,CUST_01437
TICKET_002639,2024-03-08,TOSTAO_14,CUST_01803
TICKET_002640,2024-01-19,TOSTAO_13,CUST_00368
TICKET_002641,2024-11-29,TOSTAO_01,CUST_00183
TICKET_002642,2024-12-08,TOSTAO_16,CUST_01852
TICKET_002643,2024-10-22,TOSTAO_01,CUST_00337
TICKET_002644,2024-10-06,TOSTAO_01,CUST_00466
TICKET_002645,2024-09-09,TOSTAO_11,CUST_01445
TICKET_002646,2024-04-16,TOSTAO_14,CUST_01361
TICKET_002647,2024-09-27,TOSTAO_08,CUST_00657
TICKET_002648,2024-10-19,TOSTAO_11,CUST_01055
TICKET_002649,2024-07-01,TOSTAO_15,CUST_00126
TICKET_002650,2024-04-17,TOSTAO_19,CUST_00655
TICKET_002651,2024-01-27,TOSTAO_16,CUST_01592
TICKET_002652,2024-02-12,TOSTAO_10,CUST_00157
TICKET_002653,2024-02-03,TOSTAO_12,CUST_01156
TICKET_002654,2024-05-30,TOSTAO_20,CUST_01199
TICKET_002655,2024-12-15,TOSTAO_15,CUST_02284
TICKET_002656,2024-04-03,TOSTAO_06,CUST_01277
TICKET_002657,2024-05-10,TOSTAO_15,CUST_01396
TICKET_002658,2024-06-13,TOSTAO_15,CUST_01643
TICKET_002659,2024-10-13,TOSTAO_02,CUST_01264
TICKET_002660,2024-02-29,TOSTAO_20,CUST_02351
TICKET_002661,2024-06-06,TOSTAO_07,CUST_01071
TICKET_002662,2024-03-15,TOSTAO_14,CUST_00801
TICKET_002663,2024-11-22,TOSTAO_04,CUST_00630
TICKET_002664,2024-11-04,TOSTAO_14,CUST_00569
TICKET_002665,2024-02-01,TOSTAO_20,CUST_00494
TICKET_002666,2024-03-25,TOSTAO_15,CUST_00045
TICKET_002667,2024-07-08,TOSTAO_05,CUST_02022
TICKET_002668,2024-10-13,TOSTAO_16,CUST_02120
TICKET_002669,2024-11-07,TOSTAO_05,CUST_02122
TICKET_002670,2024-10-05,TOSTAO_15,CUST_00892
TICKET_002671,2024-07-01,TOSTAO_18,CUST_02313
TICKET_002672,2024-10-19,TOSTAO_04,CUST_00828
TICKET_002673,2024-12-22,TOSTAO_14,CUST_00854
TICKET_002674,2024-11-16,TOSTAO_10,CUST_01449
TICKET_002675,2024-05-14,TOSTAO_14,CUST_00716
TICKET_002676,2024-01-27,TOSTAO_13,CUST_01853
TICKET_002677,2024-05-24,TOSTAO_10,CUST_01403
TICKET_002678,2024-10-28,TOSTAO_04,CUST_00589
TICKET_002679,2024-01-17,TOSTAO_03,CUST_01618
TICKET_002680,2024-08-20,TOSTAO_10,CUST_01604
TICKET_002681,2024-01-15,TOSTAO_10,CUST_02460
TICKET_002682,2024-03-20,TOSTAO_02,CUST_01096
TICKET_002683,2024-03-06,TOSTAO_01,CUST_01655
TICKET_002684,2024-10-15,TOSTAO_19,CUST_01372
TICKET_002685,2024-06-12,TOSTAO_17,CUST_00705
TICKET_002686,2024-02-06,TOSTAO_11,CUST_00319
TICKET_002687,2024-05-02,TOSTAO_03,CUST_00025
TICKET_002688,2024-07-15,TOSTAO_16,CUST_01947
TICKET_002689,2024-05-28,TOSTAO_15,CUST_01754
TICKET_002690,2024-12-21,TOSTAO_12,CUST_01595
TICKET_002691,2024-05-04,TOSTAO_10,CUST_00775
TICKET_002692,2024-11-03,TOSTAO_16,CUST_01753
TICKET_002693,2024-09-16,TOSTAO_09,CUST_01379
TICKET_002694,2024-11-12,TOSTAO_13,CUST_01813
TICKET_002695,2024-01-18,TOSTAO_16,CUST_00128
TICKET_002696,2024-06-28,TOSTAO_03,CUST_00318
TICKET_002697,2024-04-28,TOSTAO_10,CUST_00523
TICKET_002698,2024-12-23,TOSTAO_06,CUST_00547
TICKET_002699,2024-06-10,TOSTAO_05,CUST_00624
TICKET_002700,2024-06-18,TOSTAO_05,CUST_01757
TICKET_002701,2024-01-20,TOSTAO_10,CUST_01562
TICKET_002702,2024-02-15,TOSTAO_14,CUST_02103
TICKET_002703,2024-03-18,TOSTAO_08,CUST_00418
TICKET_002704,2024-12-26,TOSTAO_14,CUST_01769
TICKET_002705,2024-10-13,TOSTAO_01,CUST_02197
TICKET_002706,2024-07-05,TOSTAO_02,CUST_02355
TICKET_002707,2024-09-17,TOSTAO_10,CUST_00261
TICKET_002708,2024-09-15,TOSTAO_05,CUST_01899
TICKET_002709,2024-08-17,TOSTAO_11,CUST_02275
TICKET_002710,2024-05-01,TOSTAO_02,CUST_00033
TICKET_002711,2024-01-19,TOSTAO_16,CUST_01963
TICKET_002712,2024-03-18,TOSTAO_12,CUST_01437
TICKET_002713,2024-07-22,TOSTAO_05,CUST_00157
TICKET_002714,2024-03-16,TOSTAO_14,CUST_00254
TICKET_002715,2024-12-23,TOSTAO_06,CUST_00821
TICKET_002716,2024-05-24,TOSTAO_18,CUST_01126
TICKET_002717,2024-09-03,TOSTAO_14,CUST_00965
TICKET_002718,2024-03-22,TOSTAO_07,CUST_02390
TICKET_002719,2024-01-23,TOSTAO_05,CUST_01166
TICKET_002720,2024-05-04,TOSTAO_02,CUST_02071
TICKET_002721,2024-11-04,TOSTAO_11,CUST_01577
TICKET_002722,2024-01-17,TOSTAO_13,CUST_00969
TICKET_002723,2024-07-01,TOSTAO_15,CUST_00013
TICKET_002724,2024-04-07,TOSTAO_16,CUST_00101
TICKET_002725,2024-04-06,TOSTAO_14,CUST_01285
TICKET_002726,2024-07-12,TOSTAO_15,CUST_00021
TICKET_002727,2024-01-26,TOSTAO_07,CUST_00263
TICKET_002728,2024-06-01,TOSTAO_15,CUST_01239
TICKET_002729,2024-06-06,TOSTAO_19,CUST_01870
TICKET_002730,2024-06-15,TOSTAO_12,CUST_01825
TICKET_002731,2024-01-27,TOSTAO_01,CUST_02012
TICKET_002732,2024-10-13,TOSTAO_05,CUST_01124
TICKET_002733,2024-07-29,TOSTAO_18,CUST_00886
TICKET_002734,2024-01-28,TOSTAO_06,CUST_02101
TICKET_002735,2024-04-03,TOSTAO_06,CUST_00775
TICKET_002736,2024-02-06,TOSTAO_03,CUST_02311
TICKET_002737,2024-11-30,TOSTAO_17,CUST_01938
TICKET_002738,2024-09-09,TOSTAO_19,CUST_00091
TICKET_002739,2024-08-31,TOSTAO_14,CUST_00519
TICKET_002740,2024-06-26,TOSTAO_20,CUST_01291
TICKET_002741,2024-06-01,TOSTAO_17,CUST_00523
TICKET_002742,2024-11-26,TOSTAO_03,CUST_01663
TICKET_002743,2024-12-15,TOSTAO_18,CUST_00363
TICKET_002744,2024-07-05,TOSTAO_14,CUST_00133
TICKET_002745,2024-03-02,TOSTAO_03,CUST_02460
TICKET_002746,2024-08-03,TOSTAO_16,CUST_01591
TICKET_002747,2024-10-01,TOSTAO_17,CUST_01280
TICKET_002748,2024-01-01,TOSTAO_02,CUST_00599
TICKET_002749,2024-08-06,TOSTAO_17,CUST_00727
TICKET_002750,2024-04-11,TOSTAO_20,CUST_01435
TICKET_002751,2024-07-14,TOSTAO_04,CUST_01389
TICKET_002752,2024-09-21,TOSTAO_01,CUST_01755
TICKET_002753,2024-06-07,TOSTAO_06,CUST_02367
TICKET_002754,2024-05-12,TOSTAO_18,CUST_01628
TICKET_002755,2024-10-31,TOSTAO_13,CUST_01818
TICKET_002756,2024-05-07,TOSTAO_04,CUST_01358
TICKET_002757,2024-12-02,TOSTAO_01,CUST_00051
TICKET_002758,2024-12-07,TOSTAO_13,CUST_00045
TICKET_002759,2024-06-27,TOSTAO_01,CUST_01469
TICKET_002760,2024-03-01,TOSTAO_08,CUST_01897
TICKET_002761,2024-11-15,TOSTAO_17,CUST_00462
TICKET_002762,2024-12-13,TOSTAO_07,CUST_00168
TICKET_002763,2024-10-01,TOSTAO_19,CUST_02110
TICKET_002764,2024-03-05,TOSTAO_01,CUST_01454
TICKET_002765,2024-03-08,TOSTAO_04,CUST_01735
TICKET_002766,2024-01-31,TOSTAO_16,CUST_00584
TICKET_002767,2024-03-18,TOSTAO_01,CUST_02448
TICKET_002768,2024-11-07,TOSTAO_08,CUST_00412
TICKET_002769,2024-10-05,TOSTAO_08,CUST_01103
TICKET_002770,2024-08-13,TOSTAO_06,CUST_01884
TICKET_002771,2024-01-13,TOSTAO_03,CUST_02294
TICKET_002772,2024-11-17,TOSTAO_04,CUST_00511
TICKET_002773,2024-05-18,TOSTAO_20,CUST_00382
TICKET_002774,2024-02-12,TOSTAO_15,CUST_00169
TICKET_002775,2024-05-22,TOSTAO_15,CUST_00575
TICKET_002776,2024-12-22,TOSTAO_04,CUST_00313
TICKET_002777,2024-03-22,TOSTAO_01,CUST_02282
TICKET_002778,2024-02-04,TOSTAO_12,CUST_01675
TICKET_002779,2024-08-21,TOSTAO_19,CUST_02406
TICKET_002780,2024-02-29,TOSTAO_02,CUST_00909
TICKET_002781,2024-01-31,TOSTAO_08,CUST_01666
TICKET_002782,2024-01-20,TOSTAO_03,CUST_01154
TICKET_002783,2024-02-16,TOSTAO_02,CUST_01479
TICKET_002784,2024-04-24,TOSTAO_03,CUST_00711
TICKET_002785,2024-01-23,TOSTAO_02,CUST_01652
TICKET_002786,2024-04-23,TOSTAO_20,CUST_00314
TICKET_002787,2024-09-14,TOSTAO_04,CUST_01384
TICKET_002788,2024-08-11,TOSTAO_10,CUST_00407
TICKET_002789,2024-01-11,TOSTAO_13,CUST_01592
TICKET_002790,2024-01-22,TOSTAO_07,CUST_01730
TICKET_002791,2024-03-29,TOSTAO_20,CUST_01183
TICKET_002792,2024-06-27,TOSTAO_18,CUST_02149
TICKET_002793,2024-04-29,TOSTAO_19,CUST_00366
TICKET_002794,2024-03-14,TOSTAO_11,CUST_00271
TICKET_002795,2024-04-02,TOSTAO_18,CUST_00177
TICKET_002796,2024-09-01,TOSTAO_11,CUST_00085
TICKET_002797,2024-09-27,TOSTAO_09,CUST_02496
TICKET_002798,2024-11-14,TOSTAO_12,CUST_02193
TICKET_002799,2024-11-11,TOSTAO_17,CUST_01296
TICKET_002800,2024-09-18,TOSTAO_16,CUST_01460
TICKET_002801,2024-06-08,TOSTAO_19,CUST_00677
TICKET_002802,2024-09-13,TOSTAO_12,CUST_02395
TICKET_002803,2024-10-13,TOSTAO_18,CUST_00471
TICKET_002804,2024-08-21,TOSTAO_06,CUST_00053
TICKET_002805,2024-07-16,TOSTAO_08,CUST_02006
TICKET_002806,2024-02-12,TOSTAO_06,CUST_00410
TICKET_002807,2024-03-05,TOSTAO_18,CUST_02234
TICKET_002808,2024-04-04,TOSTAO_12,CUST_00556
TICKET_002809,2024-10-21,TOSTAO_11,CUST_02188
TICKET_002810,2024-01-04,TOSTAO_14,CUST_01236
TICKET_002811,2024-01-19,TOSTAO_05,CUST_00093
TICKET_002812,2024-07-30,TOSTAO_09,CUST_00528
TICKET_002813,2024-06-04,TOSTAO_04,CUST_00484
TICKET_002814,2024-09-01,TOSTAO_15,CUST_00398
TICKET_002815,2024-04-13,TOSTAO_01,CUST_01395
TICKET_002816,2024-12-23,TOSTAO_20,CUST_02496
TICKET_002817,2024-11-23,TOSTAO_18,CUST_01899
TICKET_002818,2024-11-26,TOSTAO_02,CUST_00017
TICKET_002819,2024-07-19,TOSTAO_05,CUST_00179
TICKET_002820,2024-12-14,TOSTAO_08,CUST_02004
TICKET_002821,2024-07-08,TOSTAO_06,CUST_01174
TICKET_002822,2024-11-17,TOSTAO_11,CUST_00896
TICKET_002823,2024-07-18,TOSTAO_15,CUST_01660
TICKET_002824,2024-11-11,TOSTAO_16,CUST_01392
TICKET_002825,2024-03-13,TOSTAO_12,CUST_01757
TICKET_002826,2024-02-01,TOSTAO_16,CUST_02368
TICKET_002827,2024-11-05,TOSTAO_09,CUST_00549
TICKET_002828,2024-05-09,TOSTAO_19,CUST_02304
TICKET_002829,2024-06-01,TOSTAO_18,CUST_00036
TICKET_002830,2024-01-21,TOSTAO_12,CUST_00719
TICKET_002831,2024-04-29,TOSTAO_17,CUST_02049
TICKET_002832,2024-04-16,TOSTAO_01,CUST_01934
TICKET_002833,2024-01-07,TOSTAO_20,CUST_00524
TICKET_002834,2024-11-09,TOSTAO_10,CUST_00056
TICKET_002835,2024-09-09,TOSTAO_04,CUST_00340
TICKET_002836,2024-05-19,TOSTAO_09,CUST_01469
TICKET_002837,2024-04-25,TOSTAO_03,CUST_00270
TICKET_002838,2024-08-12,TOSTAO_19,CUST_01954
TICKET_002839,2024-11-06,TOSTAO_15,CUST_01509
TICKET_002840,2024-07-26,TOSTAO_11,CUST_00834
TICKET_002841,2024-05-07,TOSTAO_18,CUST_00082
TICKET_002842,2024-12-22,TOSTAO_18,CUST_02199
TICKET_002843,2024-11-28,TOSTAO_03,CUST_00324
TICKET_002844,2024-11-26,TOSTAO_13,CUST_01522
TICKET_002845,2024-10-11,TOSTAO_10,CUST_00088
TICKET_002846,2024-09-11,TOSTAO_14,CUST_02291
TICKET_002847,2024-02-21,TOSTAO_06,CUST_02083
TICKET_002848,2024-04-30,TOSTAO_06,CUST_00336
TICKET_002849,2024-09-01,TOSTAO_01,CUST_01486
TICKET_002850,2024-10-15,TOSTAO_05,CUST_01066
TICKET_002851,2024-09-24,TOSTAO_05,CUST_00395
TICKET_002852,2024-08-15,TOSTAO_20,CUST_01756
TICKET_002853,2024-01-04,TOSTAO_13,CUST_02302
TICKET_002854,2024-12-07,TOSTAO_13,CUST_01277
TICKET_002855,2024-08-17,TOSTAO_13,CUST_02174
TICKET_002856,2024-12-04,TOSTAO_10,CUST_01124
TICKET_002857,2024-05-12,TOSTAO_02,CUST_02204
TICKET_002858,2024-04-05,TOSTAO_20,CUST_01392
TICKET_002859,2024-06-13,TOSTAO_15,CUST_01224
TICKET_002860,2024-05-30,TOSTAO_17,CUST_02125
TICKET_002861,2024-01-18,TOSTAO_01,CUST_01590
TICKET_002862,2024-12-13,TOSTAO_15,CUST_01848
TICKET_002863,2024-07-13,TOSTAO_14,CUST_02416
TICKET_002864,2024-04-14,TOSTAO_15,CUST_00074
TICKET_002865,2024-02-12,TOSTAO_15,CUST_00706
TICKET_002866,2024-11-08,TOSTAO_03,CUST_00210
TICKET_002867,2024-07-05,TOSTAO_13,CUST_02445
TICKET_002868,2024-12-23,TOSTAO_04,CUST_00977
TICKET_002869,2024-02-22,TOSTAO_10,CUST_01280
TICKET_002870,2024-01-22,TOSTAO_09,CUST_00629
TICKET_002871,2024-12-25,TOSTAO_02,CUST_02469
TICKET_002872,2024-02-03,TOSTAO_12,CUST_00434
TICKET_002873,2024-06-26,TOSTAO_12,CUST_01599
TICKET_002874,2024-10-29,TOSTAO_15,CUST_00564
TICKET_002875,2024-11-22,TOSTAO_18,CUST_02081
TICKET_002876,2024-07-14,TOSTAO_17,CUST_01791
TICKET_002877,2024-11-06,TOSTAO_02,CUST_02040
TICKET_002878,2024-06-27,TOSTAO_12,CUST_01904
TICKET_002879,2024-02-27,TOSTAO_09,CUST_01284
TICKET_002880,2024-09-24,TOSTAO_04,CUST_02142
TICKET_002881,2024-12-30,TOSTAO_16,CUST_00775
TICKET_002882,2024-03-07,TOSTAO_05,CUST_02091
TICKET_002883,2024-12-01,TOSTAO_13,CUST_02161
TICKET_002884,2024-09-16,TOSTAO_02,CUST_01364
TICKET_002885,2024-04-29,TOSTAO_05,CUST_02265
TICKET_002886,2024-07-26,TOSTAO_17,CUST_01916
TICKET_002887,2024-09-15,TOSTAO_02,CUST_00878
TICKET_002888,2024-06-22,TOSTAO_10,CUST_00705
TICKET_002889,2024-02-25,TOSTAO_01,CUST_00258
TICKET_002890,2024-05-28,TOSTAO_15,CUST_01050
TICKET_002891,2024-03-16,TOSTAO_03,CUST_00457
TICKET_002892,2024-05-05,TOSTAO_10,CUST_01203
TICKET_002893,2024-10-23,TOSTAO_14,CUST_02461
TICKET_002894,2024-10-24,TOSTAO_02,CUST_00801
TICKET_002895,2024-02-08,TOSTAO_04,CUST_01751
TICKET_002896,2024-05-15,TOSTAO_05,CUST_00525
TICKET_002897,2024-09-28,TOSTAO_06,CUST_00401
TICKET_002898,2024-04-11,TOSTAO_06,CUST_01181
TICKET_002899,2024-11-09,TOSTAO_04,CUST_02083
TICKET_002900,2024-12-07,TOSTAO_08,CUST_02464
TICKET_002901,2024-08-23,TOSTAO_07,CUST_02360
TICKET_002902,2024-10-09,TOSTAO_16,CUST_02342
TICKET_002903,2024-10-26,TOSTAO_13,CUST_01236
TICKET_002904,2024-06-01,TOSTAO_17,CUST_01584
TICKET_002905,2024-02-09,TOSTAO_04,CUST_01120
TICKET_002906,2024-09-29,TOSTAO_06,CUST_02441
TICKET_002907,2024-11-24,TOSTAO_03,CUST_02443
TICKET_002908,2024-09-01,TOSTAO_18,CUST_01330
TICKET_002909,2024-01-02,TOSTAO_14,CUST_01172
TICKET_002910,2024-04-14,TOSTAO_05,CUST_00507
TICKET_002911,2024-10-19,TOSTAO_07,CUST_02108
TICKET_002912,2024-09-22,TOSTAO_11,CUST_00980
TICKET_002913,2024-08-14,TOSTAO_07,CUST_00932
TICKET_002914,2024-05-13,TOSTAO_18,CUST_01722
TICKET_002915,2024-10-26,TOSTAO_07,CUST_01433
TICKET_002916,2024-06-25,TOSTAO_02,CUST_00531
TICKET_002917,2024-04-15,TOSTAO_15,CUST_00383
TICKET_002918,2024-05-16,TOSTAO_17,CUST_00658
TICKET_002919,2024-02-13,TOSTAO_14,CUST_01040
TICKET_002920,2024-06-03,TOSTAO_11,CUST_01712
TICKET_002921,2024-01-21,TOSTAO_03,CUST_00790
TICKET_002922,2024-05-25,TOSTAO_06,CUST_01665
TICKET_002923,2024-05-02,TOSTAO_14,CUST_01207
TICKET_002924,2024-02-10,TOSTAO_04,CUST_01118
TICKET_002925,2024-11-27,TOSTAO_17,CUST_01696
TICKET_002926,2024-10-30,TOSTAO_07,CUST_02135
TICKET_002927,2024-01-02,TOSTAO_14,CUST_01122
TICKET_002928,2024-01-22,TOSTAO_16,CUST_00924
TICKET_002929,2024-08-19,TOSTAO_09,CUST_00426
TICKET_002930,2024-05-04,TOSTAO_03,CUST_02365
TICKET_002931,2024-03-08,TOSTAO_19,CUST_00406
TICKET_002932,2024-12-07,TOSTAO_11,CUST_00507
TICKET_002933,2024-11-29,TOSTAO_09,CUST_01957
TICKET_002934,2024-07-13,TOSTAO_09,CUST_00955
TICKET_002935,2024-10-14,TOSTAO_18,CUST_02197
TICKET_002936,2024-12-30,TOSTAO_04,CUST_00509
TICKET_002937,2024-03-14,TOSTAO_03,CUST_00906
TICKET_002938,2024-12-03,TOSTAO_04,CUST_01118
TICKET_002939,2024-10-11,TOSTAO_09,CUST_00495
TICKET_002940,2024-06-02,TOSTAO_05,CUST_01286
TICKET_002941,2024-12-16,TOSTAO_05,CUST_01459
TICKET_002942,2024-06-12,TOSTAO_16,CUST_01038
TICKET_002943,2024-06-20,TOSTAO_01,CUST_00725
TICKET_002944,2024-09-17,TOSTAO_07,CUST_00602
TICKET_002945,2024-06-10,TOSTAO_10,CUST_02014
TICKET_002946,2024-07-03,TOSTAO_09,CUST_00553
TICKET_002947,2024-11-25,TOSTAO_15,CUST_00353
TICKET_002948,2024-06-14,TOSTAO_03,CUST_00214
TICKET_002949,2024-12-04,TOSTAO_14,CUST_01930
TICKET_002950,2024-03-07,TOSTAO_07,CUST_00489
TICKET_002951,2024-05-08,TOSTAO_13,CUST_01196
TICKET_002952,2024-10-20,TOSTAO_13,CUST_02409
TICKET_002953,2024-07-04,TOSTAO_20,CUST_02310
TICKET_002954,2024-03-06,TOSTAO_16,CUST_01395
TICKET_002955,2024-05-23,TOSTAO_13,CUST_01918
TICKET_002956,2024-03-15,TOSTAO_15,CUST_00978
TICKET_002957,2024-02-01,TOSTAO_03,CUST_01755
TICKET_002958,2024-06-15,TOSTAO_02,CUST_00965
TICKET_002959,2024-12-06,TOSTAO_18,CUST_02188
TICKET_002960,2024-01-05,TOSTAO_10,CUST_01498
TICKET_002961,2024-01-21,TOSTAO_11,CUST_00177
TICKET_002962,2024-03-31,TOSTAO_03,CUST_01270
TICKET_002963,2024-01-30,TOSTAO_11,CUST_02405
TICKET_002964,2024-05-01,TOSTAO_09,CUST_00900
TICKET_002965,2024-06-17,TOSTAO_12,CUST_01848
TICKET_002966,2024-12-02,TOSTAO_18,CUST_01288
TICKET_002967,2024-10-24,TOSTAO_12,CUST_00208
TICKET_002968,2024-06-04,TOSTAO_09,CUST_02083
TICKET_002969,2024-02-08,TOSTAO_16,CUST_01561
TICKET_002970,2024-09-09,TOSTAO_17,CUST_00623
TICKET_002971,2024-05-31,TOSTAO_08,CUST_01993
TICKET_002972,2024-11-29,TOSTAO_19,CUST_00913
TICKET_002973,2024-02-29,TOSTAO_01,CUST_01680
TICKET_002974,2024-09-30,TOSTAO_06,CUST_00936
TICKET_002975,2024-09-15,TOSTAO_09,CUST_01856
TICKET_002976,2024-12-22,TOSTAO_02,CUST_00486
TICKET_002977,2024-10-03,TOSTAO_05,CUST_02362
TICKET_002978,2024-05-11,TOSTAO_03,CUST_00956
TICKET_002979,2024-10-28,TOSTAO_15,CUST_00957
TICKET_002980,2024-07-15,TOSTAO_17,CUST_00686
TICKET_002981,2024-11-07,TOSTAO_15,CUST_00026
TICKET_002982,2024-10-18,TOSTAO_02,CUST_01819
TICKET_002983,2024-01-14,TOSTAO_08,CUST_01936
TICKET_002984,2024-03-31,TOSTAO_10,CUST_02091
TICKET_002985,2024-05-23,TOSTAO_18,CUST_01123
TICKET_002986,2024-05-20,TOSTAO_08,CUST_01293
TICKET_002987,2024-06-02,TOSTAO_15,CUST_00621
TICKET_002988,2024-10-02,TOSTAO_15,CUST_00508
TICKET_002989,2024-02-23,TOSTAO_11,CUST_01407
TICKET_002990,2024-12-06,TOSTAO_15,CUST_02450
TICKET_002991,2024-03-27,TOSTAO_20,CUST_01321
TICKET_002992,2024-04-14,TOSTAO_04,CUST_02028
TICKET_002993,2024-01-19,TOSTAO_01,CUST_01860
TICKET_002994,2024-12-14,TOSTAO_20,CUST_00728
TICKET_002995,2024-03-26,TOSTAO_01,CUST_01798
TICKET_002996,2024-09-14,TOSTAO_09,CUST_01777
TICKET_002997,2024-01-25,TOSTAO_05,CUST_00143
TICKET_002998,2024-04-21,TOSTAO_01,CUST_01202
TICKET_002999,2024-09-24,TOSTAO_12,CUST_01923
TICKET_003000,2024-04-14,TOSTAO_01,CUST_01020
TICKET_003001,2024-12-23,TOSTAO_04,CUST_01227
TICKET_003002,2024-05-08,TOSTAO_01,CUST_00542
TICKET_003003,2024-08-06,TOSTAO_02,CUST_02236
TICKET_003004,2024-02-05,TOSTAO_15,CUST_00593
TICKET_003005,2024-11-03,TOSTAO_02,CUST_01598
TICKET_003006,2024-07-20,TOSTAO_19,CUST_01632
TICKET_003007,2024-03-13,TOSTAO_02,CUST_00694
TICKET_003008,2024-04-23,TOSTAO_19,CUST_01620
TICKET_003009,2024-09-07,TOSTAO_07,CUST_02036
TICKET_003010,2024-09-28,TOSTAO_16,CUST_00584
TICKET_003011,2024-10-16,TOSTAO_12,CUST_01515
TICKET_003012,2024-06-26,TOSTAO_19,CUST_02316
TICKET_003013,2024-11-04,TOSTAO_14,CUST_00625
TICKET_003014,2024-09-24,TOSTAO_11,CUST_00940
TICKET_003015,2024-03-25,TOSTAO_10,CUST_00688
TICKET_003016,2024-12-27,TOSTAO_09,CUST_02492
TICKET_003017,2024-09-11,TOSTAO_11,CUST_02410
TICKET_003018,2024-10-09,TOSTAO_05,CUST_00241
TICKET_003019,2024-08-07,TOSTAO_05,CUST_01351
TICKET_003020,2024-02-01,TOSTAO_02,CUST_00106
TICKET_003021,2024-11-11,TOSTAO_19,CUST_00896
TICKET_003022,2024-07-19,TOSTAO_05,CUST_00029
TICKET_003023,2024-06-05,TOSTAO_20,CUST_01297
TICKET_003024,2024-07-23,TOSTAO_08,CUST_00305
TICKET_003025,2024-02-18,TOSTAO_04,CUST_01842
TICKET_003026,2024-08-01,TOSTAO_17,CUST_02324
TICKET_003027,2024-04-28,TOSTAO_10,CUST_01008
TICKET_003028,2024-11-18,TOSTAO_07,CUST_00878
TICKET_003029,2024-08-03,TOSTAO_10,CUST_02399
TICKET_003030,2024-03-26,TOSTAO_10,CUST_01974
TICKET_003031,2024-03-06,TOSTAO_19,CUST_01852
TICKET_003032,2024-05-18,TOSTAO_18,CUST_00111
TICKET_003033,2024-12-28,TOSTAO_07,CUST_01199
TICKET_003034,2024-07-24,TOSTAO_06,CUST_02307
TICKET_003035,2024-01-26,TOSTAO_17,CUST_00571
TICKET_003036,2024-09-27,TOSTAO_02,CUST_00944
TICKET_003037,2024-02-26,TOSTAO_08,CUST_01914
TICKET_003038,2024-11-19,TOSTAO_07,CUST_01630
TICKET_003039,2024-07-15,TOSTAO_17,CUST_00380
TICKET_003040,2024-12-08,TOSTAO_16,CUST_02100
TICKET_003041,2024-05-04,TOSTAO_14,CUST_00643
TICKET_003042,2024-02-24,TOSTAO_17,CUST_00842
TICKET_003043,2024-12-16,TOSTAO_10,CUST_00103
TICKET_003044,2024-01-13,TOSTAO_04,CUST_02388
TICKET_003045,2024-12-22,TOSTAO_12,CUST_00008
TICKET_003046,2024-10-26,TOSTAO_02,CUST_00689
TICKET_003047,2024-12-24,TOSTAO_04,CUST_00649
TICKET_003048,2024-09-02,TOSTAO_19,CUST_00798
TICKET_003049,2024-06-03,TOSTAO_15,CUST_01504
TICKET_003050,2024-12-10,TOSTAO_06,CUST_01922
TICKET_003051,2024-03-25,TOSTAO_03,CUST_01413
TICKET_003052,2024-10-17,TOSTAO_07,CUST_01826
TICKET_003053,2024-01-27,TOSTAO_05,CUST_00554
TICKET_003054,2024-11-21,TOSTAO_13,CUST_01249
TICKET_003055,2024-07-31,TOSTAO_20,CUST_01505
TICKET_003056,2024-03-05,TOSTAO_07,CUST_00745
TICKET_003057,2024-05-04,TOSTAO_11,CUST_00013
TICKET_003058,2024-09-28,TOSTAO_15,CUST_00473
TICKET_003059,2024-09-21,TOSTAO_07,CUST_01811
TICKET_003060,2024-01-05,TOSTAO_06,CUST_00243
TICKET_003061,2024-06-02,TOSTAO_15,CUST_00529
TICKET_003062,2024-12-30,TOSTAO_15,CUST_01455
TICKET_003063,2024-07-15,TOSTAO_04,CUST_00143
TICKET_003064,2024-12-03,TOSTAO_17,CUST_01810
TICKET_003065,2024-02-21,TOSTAO_11,CUST_00814
TICKET_003066,2024-06-29,TOSTAO_13,CUST_02137
TICKET_003067,2024-07-08,TOSTAO_15,CUST_01580
TICKET_003068,2024-06-02,TOSTAO_16,CUST_01081
TICKET_003069,2024-04-02,TOSTAO_13,CUST_01018
TICKET_003070,2024-07-14,TOSTAO_09,CUST_01774
TICKET_003071,2024-12-05,TOSTAO_10,CUST_01050
TICKET_003072,2024-11-16,TOSTAO_03,CUST_02188
TICKET_003073,2024-04-21,TOSTAO_03,CUST_01702
TICKET_003074,2024-11-16,TOSTAO_15,CUST_02161
TICKET_003075,2024-09-01,TOSTAO_11,CUST_00999
TICKET_003076,2024-05-13,TOSTAO_20,CUST_02123
TICKET_003077,2024-09-01,TOSTAO_13,CUST_00673
TICKET_003078,2024-04-23,TOSTAO_02,CUST_01878
TICKET_003079,2024-07-06,TOSTAO_16,CUST_00534
TICKET_003080,2024-12-06,TOSTAO_07,CUST_02472
TICKET_003081,2024-09-21,TOSTAO_16,CUST_01809
TICKET_003082,2024-04-14,TOSTAO_18,CUST_01269
TICKET_003083,2024-05-05,TOSTAO_19,CUST_01845
